time,"I(IDC|XIN)","P(B6|XIN)","I(ROUT)"
2.334800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.334900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.335000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.335100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.335200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.335300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.335400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.335500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.335600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.335700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.335800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.335900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.336000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.336100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.336200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.336300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.336400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.336500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.336600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.336700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.336800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.336900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.337000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.337100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.337200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.337300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.337400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.337500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.337600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.337700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.337800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.337900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.338000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.338100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.338200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.338300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.338400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.338500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.338600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.338700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.338800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.338900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.339000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.339100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.339200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.339300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.339400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.339500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.339600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.339700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.339800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.339900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.340000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.340100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.340200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.340300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.340400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.340500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.340600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.340700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.340800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.340900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.341000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.341100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.341200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.341300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.341400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.341500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.341600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.341700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.341800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.341900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.342000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.342100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.342200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.342300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.342400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.342500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.342600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.342700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.342800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.342900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.343000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.343100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.343200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.343300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.343400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.343500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.343600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.343700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.343800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.343900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.344000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.344100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.344200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.344300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.344400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.344500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.344600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.344700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.344800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.344900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.345000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.345100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.345200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.345300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.345400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.345500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.345600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.345700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.345800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.345900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.346000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.346100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.346200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.346300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.346400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.346500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.346600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.346700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.346800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.346900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.347000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.347100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.347200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.347300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.347400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.347500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.347600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.347700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.347800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.347900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.348000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.348100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.348200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.348300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.348400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.348500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.348600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.348700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.348800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.348900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.349000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.349100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.349200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.349300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.349400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.349500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.349600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.349700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.349800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.349900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.350000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.350100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.350200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.350300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.350400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.350500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.350600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.350700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.350800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.350900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.351000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.351100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.351200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.351300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.351400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.351500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.351600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.351700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.351800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.351900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.352000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.352100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.352200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.352300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.352400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.352500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.352600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.352700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.352800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.352900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.353000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.353100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.353200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.353300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.353400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.353500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.353600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.353700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.353800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.353900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.354000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.354100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.354200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.354300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.354400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.354500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.354600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.354700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.354800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.354900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.355000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.355100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.355200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.355300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.355400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.355500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.355600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.355700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.355800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.355900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.356000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.356100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.356200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.356300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.356400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.356500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.356600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.356700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.356800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.356900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.357000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.357100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.357200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.357300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.357400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.357500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.357600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.357700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.357800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.357900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.358000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.358100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.358200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.358300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.358400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.358500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.358600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.358700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.358800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.358900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.359000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.359100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.359200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.359300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.359400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.359500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.359600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.359700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.359800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.359900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.360000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.360100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.360200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.360300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.360400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.360500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.360600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.360700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.360800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.360900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.361000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.361100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.361200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.361300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.361400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.361500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.361600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.361700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.361800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.361900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.362000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.362100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.362200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.362300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.362400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.362500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.362600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.362700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.362800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.362900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.363000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.363100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.363200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.363300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.363400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.363500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.363600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.363700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.363800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.363900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.364000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.364100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.364200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.364300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.364400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.364500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.364600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.364700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.364800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.364900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.365000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.365100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.365200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.365300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.365400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.365500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.365600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.365700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.365800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.365900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.366000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.366100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.366200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.366300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.366400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.366500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.366600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.366700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.366800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.366900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.367000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.367100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.367200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.367300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.367400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.367500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.367600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.367700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.367800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.367900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.368000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.368100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.368200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.368300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.368400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.368500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.368600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.368700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.368800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.368900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.369000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.369100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.369200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.369300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.369400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.369500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.369600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.369700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.369800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.369900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.370000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.370100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.370200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.370300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.370400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.370500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.370600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.370700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.370800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.370900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.371000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.371100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.371200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.371300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.371400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.371500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.371600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.371700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.371800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.371900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.372000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.372100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.372200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.372300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.372400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.372500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.372600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.372700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.372800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.372900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.373000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.373100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.373200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.373300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.373400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.373500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.373600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.373700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.373800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.373900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.374000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.374100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.374200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.374300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.374400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.374500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.374600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.374700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.374800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.374900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.375000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.375100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.375200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.375300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.375400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.375500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.375600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.375700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.375800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.375900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.376000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.376100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.376200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.376300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.376400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.376500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.376600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.376700e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.376800e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.376900e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.377000e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.377100e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.377200e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.377300e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.377400e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.377500e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.377600e-09,0.000000e+00,1.968909e+01,0.000000e+00
2.377700e-09,0.000000e+00,1.968909e+01,0.000000e+00
